call_id,timestamp,rrc_event
172,2026-07-01 10:16:13.100,HO_ATTEMPT
172,2026-07-01 10:16:13.100,HO_FAILURE
173,2026-07-01 10:05:57.100,RRC_SETUP_REQUEST
173,2026-07-01 10:05:57.100,RRC_SETUP_COMPLETE
174,2026-07-01 10:01:04.100,RRC_SETUP_REQUEST
174,2026-07-01 10:01:04.100,RRC_SETUP_COMPLETE
175,2026-07-01 10:09:52.100,RRC_SETUP_REQUEST
175,2026-07-01 10:09:52.100,RRC_SETUP_COMPLETE
176,2026-07-01 10:51:54.100,RRC_SETUP_REQUEST
176,2026-07-01 10:51:54.100,RRC_SETUP_COMPLETE
177,2026-07-01 10:23:52.100,RRC_SETUP_REQUEST
177,2026-07-01 10:23:52.100,RRC_SETUP_COMPLETE
178,2026-07-01 10:59:54.100,RRC_SETUP_REQUEST
178,2026-07-01 10:59:54.100,RRC_SETUP_COMPLETE
179,2026-07-01 10:40:00.100,RRC_SETUP_REQUEST
179,2026-07-01 10:40:00.100,RRC_SETUP_COMPLETE
180,2026-07-01 10:58:58.100,RRC_SETUP_REQUEST
180,2026-07-01 10:58:58.100,RRC_SETUP_FAILURE
181,2026-07-01 10:33:09.100,RRC_SETUP_REQUEST
181,2026-07-01 10:33:09.100,RRC_SETUP_COMPLETE
182,2026-07-01 10:22:10.100,RRC_SETUP_REQUEST
182,2026-07-01 10:22:10.100,RRC_SETUP_COMPLETE
183,2026-07-01 10:16:39.100,RRC_SETUP_REQUEST
183,2026-07-01 10:16:39.100,RRC_SETUP_FAILURE
184,2026-07-01 10:14:24.100,RRC_SETUP_REQUEST
184,2026-07-01 10:14:24.100,RRC_SETUP_COMPLETE
185,2026-07-01 10:10:52.100,RRC_SETUP_REQUEST
185,2026-07-01 10:10:52.100,RRC_SETUP_COMPLETE
185,2026-07-01 10:10:52.100,HO_ATTEMPT
185,2026-07-01 10:10:52.100,HO_SUCCESS
186,2026-07-01 10:25:47.100,RRC_SETUP_REQUEST
186,2026-07-01 10:25:47.100,RRC_SETUP_COMPLETE
186,2026-07-01 10:25:47.100,HO_ATTEMPT
186,2026-07-01 10:25:47.100,HO_SUCCESS
187,2026-07-01 10:06:52.100,RRC_SETUP_REQUEST
187,2026-07-01 10:06:52.100,RRC_SETUP_COMPLETE
187,2026-07-01 10:06:52.100,HO_ATTEMPT
187,2026-07-01 10:06:52.100,HO_SUCCESS
188,2026-07-01 10:51:36.100,RRC_SETUP_REQUEST
188,2026-07-01 10:51:36.100,RRC_SETUP_COMPLETE
189,2026-07-01 10:40:36.100,RRC_SETUP_REQUEST
189,2026-07-01 10:40:36.100,RRC_SETUP_FAILURE
190,2026-07-01 10:27:27.100,RRC_SETUP_REQUEST
190,2026-07-01 10:27:27.100,RRC_SETUP_COMPLETE
191,2026-07-01 10:47:35.100,RRC_SETUP_REQUEST
191,2026-07-01 10:47:35.100,RRC_SETUP_COMPLETE
192,2026-07-01 10:14:33.100,RRC_SETUP_REQUEST
192,2026-07-01 10:14:33.100,RRC_SETUP_COMPLETE
192,2026-07-01 10:14:33.100,HO_ATTEMPT
192,2026-07-01 10:14:33.100,HO_SUCCESS
193,2026-07-01 10:38:02.100,RRC_SETUP_REQUEST
193,2026-07-01 10:38:02.100,RRC_SETUP_FAILURE
193,2026-07-01 10:38:02.100,HO_ATTEMPT
193,2026-07-01 10:38:02.100,HO_FAILURE
194,2026-07-01 10:49:05.100,RRC_SETUP_REQUEST
194,2026-07-01 10:49:05.100,RRC_SETUP_COMPLETE
194,2026-07-01 10:49:05.100,HO_ATTEMPT
194,2026-07-01 10:49:05.100,HO_SUCCESS
195,2026-07-01 10:32:30.100,RRC_SETUP_REQUEST
195,2026-07-01 10:32:30.100,RRC_SETUP_FAILURE
196,2026-07-01 10:20:09.100,RRC_SETUP_REQUEST
196,2026-07-01 10:20:09.100,RRC_SETUP_COMPLETE
197,2026-07-01 10:22:30.100,RRC_SETUP_REQUEST
197,2026-07-01 10:22:30.100,RRC_SETUP_COMPLETE
198,2026-07-01 10:16:01.100,RRC_SETUP_REQUEST
198,2026-07-01 10:16:01.100,RRC_SETUP_COMPLETE
199,2026-07-01 10:46:42.100,RRC_SETUP_REQUEST
199,2026-07-01 10:46:42.100,RRC_SETUP_FAILURE
200,2026-07-01 10:25:32.100,RRC_SETUP_REQUEST
200,2026-07-01 10:25:32.100,RRC_SETUP_FAILURE
200,2026-07-01 10:25:32.100,HO_ATTEMPT
200,2026-07-01 10:25:32.100,HO_SUCCESS
201,2026-07-01 10:44:54.100,RRC_SETUP_REQUEST
201,2026-07-01 10:44:54.100,RRC_SETUP_COMPLETE
202,2026-07-01 10:50:08.100,RRC_SETUP_REQUEST
202,2026-07-01 10:50:08.100,RRC_SETUP_COMPLETE
203,2026-07-01 10:28:06.100,RRC_SETUP_REQUEST
203,2026-07-01 10:28:06.100,RRC_SETUP_FAILURE
204,2026-07-01 10:39:38.100,RRC_SETUP_REQUEST
204,2026-07-01 10:39:38.100,RRC_SETUP_COMPLETE
205,2026-07-01 10:47:46.100,RRC_SETUP_REQUEST
205,2026-07-01 10:47:46.100,RRC_SETUP_FAILURE
205,2026-07-01 10:47:46.100,HO_ATTEMPT
205,2026-07-01 10:47:46.100,HO_FAILURE
206,2026-07-01 10:37:05.100,RRC_SETUP_REQUEST
206,2026-07-01 10:37:05.100,RRC_SETUP_COMPLETE
207,2026-07-01 10:02:47.100,RRC_SETUP_REQUEST
207,2026-07-01 10:02:47.100,RRC_SETUP_COMPLETE
207,2026-07-01 10:02:47.100,HO_ATTEMPT
207,2026-07-01 10:02:47.100,HO_SUCCESS
208,2026-07-01 10:28:00.100,RRC_SETUP_REQUEST
208,2026-07-01 10:28:00.100,RRC_SETUP_COMPLETE
209,2026-07-01 10:07:35.100,RRC_SETUP_REQUEST
209,2026-07-01 10:07:35.100,RRC_SETUP_COMPLETE
209,2026-07-01 10:07:35.100,HO_ATTEMPT
209,2026-07-01 10:07:35.100,HO_FAILURE
210,2026-07-01 10:25:27.100,RRC_SETUP_REQUEST
210,2026-07-01 10:25:27.100,RRC_SETUP_COMPLETE
211,2026-07-01 10:15:43.100,RRC_SETUP_REQUEST
211,2026-07-01 10:15:43.100,RRC_SETUP_COMPLETE
212,2026-07-01 10:54:11.100,RRC_SETUP_REQUEST
212,2026-07-01 10:54:11.100,RRC_SETUP_COMPLETE
213,2026-07-01 10:18:18.100,RRC_SETUP_REQUEST
213,2026-07-01 10:18:18.100,RRC_SETUP_COMPLETE
214,2026-07-01 10:10:45.100,RRC_SETUP_REQUEST
214,2026-07-01 10:10:45.100,RRC_SETUP_COMPLETE
214,2026-07-01 10:10:45.100,HO_ATTEMPT
214,2026-07-01 10:10:45.100,HO_SUCCESS
215,2026-07-01 10:01:32.100,RRC_SETUP_REQUEST
215,2026-07-01 10:01:32.100,RRC_SETUP_COMPLETE
215,2026-07-01 10:01:32.100,HO_ATTEMPT
215,2026-07-01 10:01:32.100,HO_FAILURE
216,2026-07-01 10:27:41.100,RRC_SETUP_REQUEST
216,2026-07-01 10:27:41.100,RRC_SETUP_COMPLETE
217,2026-07-01 10:48:05.100,RRC_SETUP_REQUEST
217,2026-07-01 10:48:05.100,RRC_SETUP_COMPLETE
218,2026-07-01 10:55:44.100,RRC_SETUP_REQUEST
218,2026-07-01 10:55:44.100,RRC_SETUP_COMPLETE
219,2026-07-01 10:04:42.100,RRC_SETUP_REQUEST
219,2026-07-01 10:04:42.100,RRC_SETUP_COMPLETE
220,2026-07-01 10:03:02.100,RRC_SETUP_REQUEST
220,2026-07-01 10:03:02.100,RRC_SETUP_COMPLETE
221,2026-07-01 10:15:01.100,RRC_SETUP_REQUEST
221,2026-07-01 10:15:01.100,RRC_SETUP_FAILURE
221,2026-07-01 10:15:01.100,HO_ATTEMPT
221,2026-07-01 10:15:01.100,HO_SUCCESS
222,2026-07-01 10:05:47.100,RRC_SETUP_REQUEST
222,2026-07-01 10:05:47.100,RRC_SETUP_COMPLETE
223,2026-07-01 10:27:37.100,RRC_SETUP_REQUEST
223,2026-07-01 10:27:37.100,RRC_SETUP_COMPLETE
224,2026-07-01 10:07:08.100,RRC_SETUP_REQUEST
224,2026-07-01 10:07:08.100,RRC_SETUP_COMPLETE
224,2026-07-01 10:07:08.100,HO_ATTEMPT
224,2026-07-01 10:07:08.100,HO_FAILURE
225,2026-07-01 10:23:33.100,RRC_SETUP_REQUEST
225,2026-07-01 10:23:33.100,RRC_SETUP_COMPLETE
226,2026-07-01 10:35:36.100,RRC_SETUP_REQUEST
226,2026-07-01 10:35:36.100,RRC_SETUP_FAILURE
226,2026-07-01 10:35:36.100,HO_ATTEMPT
226,2026-07-01 10:35:36.100,HO_FAILURE
227,2026-07-01 10:41:31.100,RRC_SETUP_REQUEST
227,2026-07-01 10:41:31.100,RRC_SETUP_COMPLETE
227,2026-07-01 10:41:31.100,HO_ATTEMPT
227,2026-07-01 10:41:31.100,HO_SUCCESS
228,2026-07-01 10:03:23.100,RRC_SETUP_REQUEST
228,2026-07-01 10:03:23.100,RRC_SETUP_COMPLETE
228,2026-07-01 10:03:23.100,HO_ATTEMPT
228,2026-07-01 10:03:23.100,HO_FAILURE
229,2026-07-01 10:38:11.100,RRC_SETUP_REQUEST
229,2026-07-01 10:38:11.100,RRC_SETUP_COMPLETE
230,2026-07-01 10:35:27.100,RRC_SETUP_REQUEST
230,2026-07-01 10:35:27.100,RRC_SETUP_COMPLETE
231,2026-07-01 10:13:55.100,RRC_SETUP_REQUEST
231,2026-07-01 10:13:55.100,RRC_SETUP_COMPLETE
232,2026-07-01 10:59:54.100,RRC_SETUP_REQUEST
232,2026-07-01 10:59:54.100,RRC_SETUP_COMPLETE
233,2026-07-01 10:36:58.100,RRC_SETUP_REQUEST
233,2026-07-01 10:36:58.100,RRC_SETUP_COMPLETE
233,2026-07-01 10:36:58.100,HO_ATTEMPT
233,2026-07-01 10:36:58.100,HO_SUCCESS
234,2026-07-01 10:50:39.100,RRC_SETUP_REQUEST
234,2026-07-01 10:50:39.100,RRC_SETUP_COMPLETE
234,2026-07-01 10:50:39.100,HO_ATTEMPT
234,2026-07-01 10:50:39.100,HO_SUCCESS
235,2026-07-01 10:46:56.100,RRC_SETUP_REQUEST
235,2026-07-01 10:46:56.100,RRC_SETUP_COMPLETE
235,2026-07-01 10:46:56.100,HO_ATTEMPT
235,2026-07-01 10:46:56.100,HO_SUCCESS
236,2026-07-01 10:30:26.100,RRC_SETUP_REQUEST
236,2026-07-01 10:30:26.100,RRC_SETUP_COMPLETE
237,2026-07-01 10:44:06.100,RRC_SETUP_REQUEST
237,2026-07-01 10:44:06.100,RRC_SETUP_COMPLETE
238,2026-07-01 10:09:52.100,RRC_SETUP_REQUEST
238,2026-07-01 10:09:52.100,RRC_SETUP_FAILURE
239,2026-07-01 10:04:50.100,RRC_SETUP_REQUEST
239,2026-07-01 10:04:50.100,RRC_SETUP_COMPLETE
239,2026-07-01 10:04:50.100,HO_ATTEMPT
239,2026-07-01 10:04:50.100,HO_FAILURE
240,2026-07-01 10:06:36.100,RRC_SETUP_REQUEST
240,2026-07-01 10:06:36.100,RRC_SETUP_COMPLETE
241,2026-07-01 10:21:51.100,RRC_SETUP_REQUEST
241,2026-07-01 10:21:51.100,RRC_SETUP_FAILURE
242,2026-07-01 10:58:17.100,RRC_SETUP_REQUEST
242,2026-07-01 10:58:17.100,RRC_SETUP_FAILURE
242,2026-07-01 10:58:17.100,HO_ATTEMPT
242,2026-07-01 10:58:17.100,HO_SUCCESS
243,2026-07-01 10:52:14.100,RRC_SETUP_REQUEST
243,2026-07-01 10:52:14.100,RRC_SETUP_COMPLETE
244,2026-07-01 10:20:59.100,RRC_SETUP_REQUEST
244,2026-07-01 10:20:59.100,RRC_SETUP_COMPLETE
245,2026-07-01 10:23:19.100,RRC_SETUP_REQUEST
245,2026-07-01 10:23:19.100,RRC_SETUP_COMPLETE
245,2026-07-01 10:23:19.100,HO_ATTEMPT
245,2026-07-01 10:23:19.100,HO_SUCCESS
246,2026-07-01 10:04:14.100,RRC_SETUP_REQUEST
246,2026-07-01 10:04:14.100,RRC_SETUP_COMPLETE
247,2026-07-01 10:41:19.100,RRC_SETUP_REQUEST
247,2026-07-01 10:41:19.100,RRC_SETUP_COMPLETE
247,2026-07-01 10:41:19.100,HO_ATTEMPT
247,2026-07-01 10:41:19.100,HO_SUCCESS
248,2026-07-01 10:56:14.100,RRC_SETUP_REQUEST
248,2026-07-01 10:56:14.100,RRC_SETUP_COMPLETE
249,2026-07-01 10:38:38.100,RRC_SETUP_REQUEST
249,2026-07-01 10:38:38.100,RRC_SETUP_COMPLETE
250,2026-07-01 10:27:45.100,RRC_SETUP_REQUEST
250,2026-07-01 10:27:45.100,RRC_SETUP_COMPLETE
250,2026-07-01 10:27:45.100,HO_ATTEMPT
250,2026-07-01 10:27:45.100,HO_SUCCESS
251,2026-07-01 10:26:57.100,RRC_SETUP_REQUEST
251,2026-07-01 10:26:57.100,RRC_SETUP_COMPLETE
251,2026-07-01 10:26:57.100,HO_ATTEMPT
251,2026-07-01 10:26:57.100,HO_SUCCESS
252,2026-07-01 10:46:07.100,RRC_SETUP_REQUEST
252,2026-07-01 10:46:07.100,RRC_SETUP_COMPLETE
252,2026-07-01 10:46:07.100,HO_ATTEMPT
252,2026-07-01 10:46:07.100,HO_SUCCESS
253,2026-07-01 10:47:40.100,RRC_SETUP_REQUEST
253,2026-07-01 10:47:40.100,RRC_SETUP_COMPLETE
253,2026-07-01 10:47:40.100,HO_ATTEMPT
253,2026-07-01 10:47:40.100,HO_SUCCESS
254,2026-07-01 10:24:40.100,RRC_SETUP_REQUEST
254,2026-07-01 10:24:40.100,RRC_SETUP_COMPLETE
254,2026-07-01 10:24:40.100,HO_ATTEMPT
254,2026-07-01 10:24:40.100,HO_SUCCESS
255,2026-07-01 10:36:55.100,RRC_SETUP_REQUEST
255,2026-07-01 10:36:55.100,RRC_SETUP_FAILURE
255,2026-07-01 10:36:55.100,HO_ATTEMPT
255,2026-07-01 10:36:55.100,HO_SUCCESS
256,2026-07-01 10:43:15.100,RRC_SETUP_REQUEST
256,2026-07-01 10:43:15.100,RRC_SETUP_COMPLETE
256,2026-07-01 10:43:15.100,HO_ATTEMPT
256,2026-07-01 10:43:15.100,HO_FAILURE
257,2026-07-01 10:09:00.100,RRC_SETUP_REQUEST
257,2026-07-01 10:09:00.100,RRC_SETUP_COMPLETE
257,2026-07-01 10:09:00.100,HO_ATTEMPT
257,2026-07-01 10:09:00.100,HO_FAILURE
258,2026-07-01 10:23:32.100,RRC_SETUP_REQUEST
258,2026-07-01 10:23:32.100,RRC_SETUP_COMPLETE
259,2026-07-01 10:12:48.100,RRC_SETUP_REQUEST
259,2026-07-01 10:12:48.100,RRC_SETUP_COMPLETE
259,2026-07-01 10:12:48.100,HO_ATTEMPT
259,2026-07-01 10:12:48.100,HO_SUCCESS
260,2026-07-01 10:50:12.100,RRC_SETUP_REQUEST
260,2026-07-01 10:50:12.100,RRC_SETUP_COMPLETE
261,2026-07-01 10:04:55.100,RRC_SETUP_REQUEST
261,2026-07-01 10:04:55.100,RRC_SETUP_COMPLETE
262,2026-07-01 10:09:59.100,RRC_SETUP_REQUEST
262,2026-07-01 10:09:59.100,RRC_SETUP_COMPLETE
262,2026-07-01 10:09:59.100,HO_ATTEMPT
262,2026-07-01 10:09:59.100,HO_SUCCESS
263,2026-07-01 10:31:29.100,RRC_SETUP_REQUEST
263,2026-07-01 10:31:29.100,RRC_SETUP_COMPLETE
263,2026-07-01 10:31:29.100,HO_ATTEMPT
263,2026-07-01 10:31:29.100,HO_FAILURE
264,2026-07-01 10:14:26.100,RRC_SETUP_REQUEST
264,2026-07-01 10:14:26.100,RRC_SETUP_COMPLETE
265,2026-07-01 10:19:18.100,RRC_SETUP_REQUEST
265,2026-07-01 10:19:18.100,RRC_SETUP_COMPLETE
266,2026-07-01 10:57:14.100,RRC_SETUP_REQUEST
266,2026-07-01 10:57:14.100,RRC_SETUP_COMPLETE
267,2026-07-01 10:11:38.100,RRC_SETUP_REQUEST
267,2026-07-01 10:11:38.100,RRC_SETUP_COMPLETE
268,2026-07-01 10:07:58.100,RRC_SETUP_REQUEST
268,2026-07-01 10:07:58.100,RRC_SETUP_FAILURE
269,2026-07-01 10:14:29.100,RRC_SETUP_REQUEST
269,2026-07-01 10:14:29.100,RRC_SETUP_COMPLETE
270,2026-07-01 10:14:13.100,RRC_SETUP_REQUEST
270,2026-07-01 10:14:13.100,RRC_SETUP_COMPLETE
270,2026-07-01 10:14:13.100,HO_ATTEMPT
270,2026-07-01 10:14:13.100,HO_FAILURE
271,2026-07-01 10:49:46.100,RRC_SETUP_REQUEST
271,2026-07-01 10:49:46.100,RRC_SETUP_COMPLETE
272,2026-07-01 10:46:33.100,RRC_SETUP_REQUEST
272,2026-07-01 10:46:33.100,RRC_SETUP_COMPLETE
273,2026-07-01 10:24:27.100,RRC_SETUP_REQUEST
273,2026-07-01 10:24:27.100,RRC_SETUP_COMPLETE
274,2026-07-01 10:39:48.100,RRC_SETUP_REQUEST
274,2026-07-01 10:39:48.100,RRC_SETUP_COMPLETE
275,2026-07-01 10:40:15.100,RRC_SETUP_REQUEST
275,2026-07-01 10:40:15.100,RRC_SETUP_COMPLETE
275,2026-07-01 10:40:15.100,HO_ATTEMPT
275,2026-07-01 10:40:15.100,HO_SUCCESS
276,2026-07-01 10:10:44.100,RRC_SETUP_REQUEST
276,2026-07-01 10:10:44.100,RRC_SETUP_COMPLETE
276,2026-07-01 10:10:44.100,HO_ATTEMPT
276,2026-07-01 10:10:44.100,HO_FAILURE
277,2026-07-01 10:06:45.100,RRC_SETUP_REQUEST
277,2026-07-01 10:06:45.100,RRC_SETUP_COMPLETE
278,2026-07-01 10:44:18.100,RRC_SETUP_REQUEST
278,2026-07-01 10:44:18.100,RRC_SETUP_COMPLETE
279,2026-07-01 10:02:46.100,RRC_SETUP_REQUEST
279,2026-07-01 10:02:46.100,RRC_SETUP_COMPLETE
280,2026-07-01 10:10:55.100,RRC_SETUP_REQUEST
280,2026-07-01 10:10:55.100,RRC_SETUP_COMPLETE
281,2026-07-01 10:34:49.100,RRC_SETUP_REQUEST
281,2026-07-01 10:34:49.100,RRC_SETUP_COMPLETE
282,2026-07-01 10:52:54.100,RRC_SETUP_REQUEST
282,2026-07-01 10:52:54.100,RRC_SETUP_COMPLETE
283,2026-07-01 10:53:44.100,RRC_SETUP_REQUEST
283,2026-07-01 10:53:44.100,RRC_SETUP_COMPLETE
284,2026-07-01 10:06:39.100,RRC_SETUP_REQUEST
284,2026-07-01 10:06:39.100,RRC_SETUP_COMPLETE
285,2026-07-01 10:57:44.100,RRC_SETUP_REQUEST
285,2026-07-01 10:57:44.100,RRC_SETUP_COMPLETE
286,2026-07-01 10:56:20.100,RRC_SETUP_REQUEST
286,2026-07-01 10:56:20.100,RRC_SETUP_FAILURE
287,2026-07-01 10:31:48.100,RRC_SETUP_REQUEST
287,2026-07-01 10:31:48.100,RRC_SETUP_COMPLETE
288,2026-07-01 10:55:26.100,RRC_SETUP_REQUEST
288,2026-07-01 10:55:26.100,RRC_SETUP_COMPLETE
289,2026-07-01 10:15:39.100,RRC_SETUP_REQUEST
289,2026-07-01 10:15:39.100,RRC_SETUP_COMPLETE
289,2026-07-01 10:15:39.100,HO_ATTEMPT
289,2026-07-01 10:15:39.100,HO_FAILURE
290,2026-07-01 10:22:31.100,RRC_SETUP_REQUEST
290,2026-07-01 10:22:31.100,RRC_SETUP_COMPLETE
291,2026-07-01 10:29:50.100,RRC_SETUP_REQUEST
291,2026-07-01 10:29:50.100,RRC_SETUP_COMPLETE
292,2026-07-01 10:38:30.100,RRC_SETUP_REQUEST
292,2026-07-01 10:38:30.100,RRC_SETUP_COMPLETE
293,2026-07-01 10:04:51.100,RRC_SETUP_REQUEST
293,2026-07-01 10:04:51.100,RRC_SETUP_FAILURE
294,2026-07-01 10:42:44.100,RRC_SETUP_REQUEST
294,2026-07-01 10:42:44.100,RRC_SETUP_COMPLETE
295,2026-07-01 10:47:40.100,RRC_SETUP_REQUEST
295,2026-07-01 10:47:40.100,RRC_SETUP_COMPLETE
295,2026-07-01 10:47:40.100,HO_ATTEMPT
295,2026-07-01 10:47:40.100,HO_FAILURE
296,2026-07-01 10:40:09.100,RRC_SETUP_REQUEST
296,2026-07-01 10:40:09.100,RRC_SETUP_COMPLETE
297,2026-07-01 10:09:14.100,RRC_SETUP_REQUEST
297,2026-07-01 10:09:14.100,RRC_SETUP_COMPLETE
298,2026-07-01 10:28:30.100,RRC_SETUP_REQUEST
298,2026-07-01 10:28:30.100,RRC_SETUP_FAILURE
299,2026-07-01 10:58:47.100,RRC_SETUP_REQUEST
299,2026-07-01 10:58:47.100,RRC_SETUP_COMPLETE
300,2026-07-01 10:33:07.100,RRC_SETUP_REQUEST
300,2026-07-01 10:33:07.100,RRC_SETUP_COMPLETE
301,2026-07-01 10:46:39.100,RRC_SETUP_REQUEST
301,2026-07-01 10:46:39.100,RRC_SETUP_COMPLETE
302,2026-07-01 10:26:35.100,RRC_SETUP_REQUEST
302,2026-07-01 10:26:35.100,RRC_SETUP_COMPLETE
302,2026-07-01 10:26:35.100,HO_ATTEMPT
302,2026-07-01 10:26:35.100,HO_SUCCESS
303,2026-07-01 10:06:26.100,RRC_SETUP_REQUEST
303,2026-07-01 10:06:26.100,RRC_SETUP_FAILURE
304,2026-07-01 10:38:49.100,RRC_SETUP_REQUEST
304,2026-07-01 10:38:49.100,RRC_SETUP_COMPLETE
305,2026-07-01 10:00:27.100,RRC_SETUP_REQUEST
305,2026-07-01 10:00:27.100,RRC_SETUP_COMPLETE
306,2026-07-01 10:34:48.100,RRC_SETUP_REQUEST
306,2026-07-01 10:34:48.100,RRC_SETUP_COMPLETE
307,2026-07-01 10:59:51.100,RRC_SETUP_REQUEST
307,2026-07-01 10:59:51.100,RRC_SETUP_COMPLETE
308,2026-07-01 10:38:17.100,RRC_SETUP_REQUEST
308,2026-07-01 10:38:17.100,RRC_SETUP_COMPLETE
309,2026-07-01 10:00:17.100,RRC_SETUP_REQUEST
309,2026-07-01 10:00:17.100,RRC_SETUP_COMPLETE
310,2026-07-01 10:13:05.100,RRC_SETUP_REQUEST
310,2026-07-01 10:13:05.100,RRC_SETUP_COMPLETE
311,2026-07-01 10:53:58.100,RRC_SETUP_REQUEST
311,2026-07-01 10:53:58.100,RRC_SETUP_COMPLETE
311,2026-07-01 10:53:58.100,HO_ATTEMPT
311,2026-07-01 10:53:58.100,HO_FAILURE
312,2026-07-01 10:40:14.100,RRC_SETUP_REQUEST
312,2026-07-01 10:40:14.100,RRC_SETUP_COMPLETE
313,2026-07-01 10:03:47.100,RRC_SETUP_REQUEST
313,2026-07-01 10:03:47.100,RRC_SETUP_COMPLETE
314,2026-07-01 10:56:51.100,RRC_SETUP_REQUEST
314,2026-07-01 10:56:51.100,RRC_SETUP_COMPLETE
314,2026-07-01 10:56:51.100,HO_ATTEMPT
314,2026-07-01 10:56:51.100,HO_SUCCESS
315,2026-07-01 10:31:38.100,RRC_SETUP_REQUEST
315,2026-07-01 10:31:38.100,RRC_SETUP_COMPLETE
316,2026-07-01 10:14:26.100,RRC_SETUP_REQUEST
316,2026-07-01 10:14:26.100,RRC_SETUP_FAILURE
316,2026-07-01 10:14:26.100,HO_ATTEMPT
316,2026-07-01 10:14:26.100,HO_FAILURE
317,2026-07-01 10:49:02.100,RRC_SETUP_REQUEST
317,2026-07-01 10:49:02.100,RRC_SETUP_COMPLETE
318,2026-07-01 10:25:11.100,RRC_SETUP_REQUEST
318,2026-07-01 10:25:11.100,RRC_SETUP_COMPLETE
318,2026-07-01 10:25:11.100,HO_ATTEMPT
318,2026-07-01 10:25:11.100,HO_SUCCESS
319,2026-07-01 10:05:54.100,RRC_SETUP_REQUEST
319,2026-07-01 10:05:54.100,RRC_SETUP_COMPLETE
319,2026-07-01 10:05:54.100,HO_ATTEMPT
319,2026-07-01 10:05:54.100,HO_FAILURE
320,2026-07-01 10:06:43.100,RRC_SETUP_REQUEST
320,2026-07-01 10:06:43.100,RRC_SETUP_FAILURE
321,2026-07-01 10:19:01.100,RRC_SETUP_REQUEST
321,2026-07-01 10:19:01.100,RRC_SETUP_COMPLETE
322,2026-07-01 10:50:30.100,RRC_SETUP_REQUEST
322,2026-07-01 10:50:30.100,RRC_SETUP_COMPLETE
322,2026-07-01 10:50:30.100,HO_ATTEMPT
322,2026-07-01 10:50:30.100,HO_SUCCESS
323,2026-07-01 10:14:55.100,RRC_SETUP_REQUEST
323,2026-07-01 10:14:55.100,RRC_SETUP_COMPLETE
323,2026-07-01 10:14:55.100,HO_ATTEMPT
323,2026-07-01 10:14:55.100,HO_FAILURE
324,2026-07-01 10:13:21.100,RRC_SETUP_REQUEST
324,2026-07-01 10:13:21.100,RRC_SETUP_COMPLETE
325,2026-07-01 10:12:15.100,RRC_SETUP_REQUEST
325,2026-07-01 10:12:15.100,RRC_SETUP_FAILURE
326,2026-07-01 10:02:32.100,RRC_SETUP_REQUEST
326,2026-07-01 10:02:32.100,RRC_SETUP_FAILURE
327,2026-07-01 10:48:39.100,RRC_SETUP_REQUEST
327,2026-07-01 10:48:39.100,RRC_SETUP_COMPLETE
328,2026-07-01 10:50:19.100,RRC_SETUP_REQUEST
328,2026-07-01 10:50:19.100,RRC_SETUP_COMPLETE
329,2026-07-01 10:36:54.100,RRC_SETUP_REQUEST
329,2026-07-01 10:36:54.100,RRC_SETUP_COMPLETE
330,2026-07-01 10:22:21.100,RRC_SETUP_REQUEST
330,2026-07-01 10:22:21.100,RRC_SETUP_COMPLETE
331,2026-07-01 10:51:09.100,RRC_SETUP_REQUEST
331,2026-07-01 10:51:09.100,RRC_SETUP_COMPLETE
332,2026-07-01 10:37:11.100,RRC_SETUP_REQUEST
332,2026-07-01 10:37:11.100,RRC_SETUP_COMPLETE
332,2026-07-01 10:37:11.100,HO_ATTEMPT
332,2026-07-01 10:37:11.100,HO_SUCCESS
333,2026-07-01 10:06:58.100,RRC_SETUP_REQUEST
333,2026-07-01 10:06:58.100,RRC_SETUP_COMPLETE
334,2026-07-01 10:15:00.100,RRC_SETUP_REQUEST
334,2026-07-01 10:15:00.100,RRC_SETUP_COMPLETE
335,2026-07-01 10:03:28.100,RRC_SETUP_REQUEST
335,2026-07-01 10:03:28.100,RRC_SETUP_FAILURE
336,2026-07-01 10:25:33.100,RRC_SETUP_REQUEST
336,2026-07-01 10:25:33.100,RRC_SETUP_FAILURE
337,2026-07-01 10:17:10.100,RRC_SETUP_REQUEST
337,2026-07-01 10:17:10.100,RRC_SETUP_COMPLETE
338,2026-07-01 10:09:29.100,RRC_SETUP_REQUEST
338,2026-07-01 10:09:29.100,RRC_SETUP_COMPLETE
338,2026-07-01 10:09:29.100,HO_ATTEMPT
338,2026-07-01 10:09:29.100,HO_SUCCESS
339,2026-07-01 10:31:07.100,RRC_SETUP_REQUEST
339,2026-07-01 10:31:07.100,RRC_SETUP_COMPLETE
339,2026-07-01 10:31:07.100,HO_ATTEMPT
339,2026-07-01 10:31:07.100,HO_FAILURE
340,2026-07-01 10:38:56.100,RRC_SETUP_REQUEST
340,2026-07-01 10:38:56.100,RRC_SETUP_COMPLETE
340,2026-07-01 10:38:56.100,HO_ATTEMPT
340,2026-07-01 10:38:56.100,HO_SUCCESS
341,2026-07-01 10:05:40.100,RRC_SETUP_REQUEST
341,2026-07-01 10:05:40.100,RRC_SETUP_COMPLETE
342,2026-07-01 10:20:43.100,RRC_SETUP_REQUEST
342,2026-07-01 10:20:43.100,RRC_SETUP_COMPLETE
343,2026-07-01 10:51:50.100,RRC_SETUP_REQUEST
343,2026-07-01 10:51:50.100,RRC_SETUP_FAILURE
